category,level,hp,reward,cost,damage,dps,ttd_seconds,notes
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_6cps building_index=1 building_name=Market owned_count=20
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_6cps building_index=2 building_name=Knight Hut owned_count=19
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_6cps building_index=3 building_name=War Banner owned_count=18
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_6cps building_index=4 building_name=Clock Tower owned_count=18
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_6cps building_index=5 building_name=Boss Shrine owned_count=16
scenario_ability_summary,1,0,0,7500,11717766,97178,120.58,scenario_id=partner_curve_balanced_idle profile_id=active_6cps ability_id=autoclick purchased=true rank=4 activations=5 total_active_time=120.6 estimated_damage_contributed=11717766 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=13355396 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_ability_summary,2,0,369289,14400,0,0,106.80,scenario_id=partner_curve_balanced_idle profile_id=active_6cps ability_id=gold_bonus purchased=true rank=3 activations=3 total_active_time=106.8 estimated_damage_contributed=0 estimated_gold_contributed=369289 current_ability_dps=0 cumulative_ability_damage=13355396 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_ability_summary,3,0,0,25000,1351694,31640,42.72,scenario_id=partner_curve_balanced_idle profile_id=active_6cps ability_id=focus_burst purchased=true rank=2 activations=3 total_active_time=42.7 estimated_damage_contributed=1351694 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=13355396 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_ability_summary,4,0,0,30000,285935,10997,26.00,scenario_id=partner_curve_balanced_idle profile_id=active_6cps ability_id=rally purchased=true rank=1 activations=1 total_active_time=26.0 estimated_damage_contributed=285935 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=13355396 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_skill_summary,0,0,0,157436,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_6cps purchased_hero_skills=3 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1|hero_gold_1 purchased_partner_skills=4 partner_skill_ids=p0_s1|p0_s2|p1_s1|p2_s1 purchased_ability_skills=10 ability_skill_ids=autoclick_rank_1|autoclick_rank_2|autoclick_rank_3|gold_bonus_rank_1|focus_burst_rank_1|gold_bonus_rank_2|rally_rank_1|autoclick_rank_4|focus_burst_rank_2|gold_bonus_rank_3 total_skill_spent=157436
scenario_summary,40,0,0,0,1684,15337,225.54,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities reached_level=40 sim_time=226 stopped_reason=boss_wall wall_level=40 hero_level=81 gold=1312 click_damage=1684 manual_dps=10104 partner_dps=5233 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none total_dps=15337 first_prestige_time=not_reached first_prestige_reward=0 reached_level=40 wall_level=40 sim_time=226 first_prestige_reward=0 manual_dps_share=65.9 partner_dps_share=34.1 ability_dps_share=0.0 strongest_partner_index=1 strongest_partner_dps_share=42.1 highest_owned_partner_index=2 total_partner_purchases=50
scenario_profile_comparison,40,0,0,0,1684,15337,225.54,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities label=Partner Curve: Balanced Idle stopped_reason=boss_wall wall_level=40 total_dps=15337 manual_share=65.9 partner_share=34.1 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none reached_level=40 wall_level=40 sim_time=226 first_prestige_reward=0 manual_dps_share=65.9 partner_dps_share=34.1 ability_dps_share=0.0 strongest_partner_index=1 strongest_partner_dps_share=42.1 highest_owned_partner_index=2 total_partner_purchases=50
scenario_boss_wall,40,708900,0,0,0,15337,46.22,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities boss_level=40 boss_hp=708900 boss_ttk=46.2 boss_time_limit=30 required_dps=23630 current_dps=15337 missing_dps=8292 missing_dps_percent=35.1 manual_dps=10104 partner_dps=5233 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none
scenario_partner_summary,1,0,0,1316,0,512,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities partner_index=0 partner_name=Partner 1 owned_count=32 base_dps=4 tier_total_dps=512 next_cost=1316 dps_share_percent=20.5
scenario_partner_summary,2,0,0,1533,0,1050,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities partner_index=1 partner_name=Partner 2 owned_count=15 base_dps=35 tier_total_dps=1050 next_cost=1533 dps_share_percent=42.1
scenario_partner_summary,3,0,0,3148,0,930,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities partner_index=2 partner_name=Partner 3 owned_count=3 base_dps=310 tier_total_dps=930 next_cost=3148 dps_share_percent=37.3
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities building_index=0 building_name=Training Camp owned_count=5
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities building_index=1 building_name=Market owned_count=5
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities building_index=2 building_name=Knight Hut owned_count=7
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities building_index=3 building_name=War Banner owned_count=6
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities building_index=4 building_name=Clock Tower owned_count=5
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities building_index=5 building_name=Boss Shrine owned_count=5
scenario_ability_summary,1,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities ability_id=autoclick purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities ability_id=gold_bonus purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities ability_id=focus_burst purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_skill_summary,0,0,0,1926,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=active_no_abilities purchased_hero_skills=2 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1 purchased_partner_skills=1 partner_skill_ids=p0_s1 purchased_ability_skills=0 ability_skill_ids=none total_skill_spent=1926
scenario_summary,40,0,0,0,1721,19800,130.37,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps reached_level=40 sim_time=130 stopped_reason=boss_wall wall_level=40 hero_level=82 gold=9 click_damage=1721 manual_dps=5163 partner_dps=14637 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=188053 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none total_dps=19800 first_prestige_time=not_reached first_prestige_reward=0 reached_level=40 wall_level=40 sim_time=130 first_prestige_reward=0 manual_dps_share=26.1 partner_dps_share=73.9 ability_dps_share=0.0 strongest_partner_index=3 strongest_partner_dps_share=39.9 highest_owned_partner_index=3 total_partner_purchases=62
scenario_profile_comparison,40,0,0,0,1721,19800,130.37,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps label=Partner Curve: Balanced Idle stopped_reason=boss_wall wall_level=40 total_dps=19800 manual_share=26.1 partner_share=73.9 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=188053 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none active_abilities=autoclick|gold_bonus|focus_burst reached_level=40 wall_level=40 sim_time=130 first_prestige_reward=0 manual_dps_share=26.1 partner_dps_share=73.9 ability_dps_share=0.0 strongest_partner_index=3 strongest_partner_dps_share=39.9 highest_owned_partner_index=3 total_partner_purchases=62
scenario_boss_wall,40,708900,0,0,0,19800,35.80,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps boss_level=40 boss_hp=708900 boss_ttk=35.8 boss_time_limit=30 required_dps=23630 current_dps=19800 missing_dps=3829 missing_dps_percent=16.2 manual_dps=5163 partner_dps=14637 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=188053 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none active_abilities=autoclick|gold_bonus|focus_burst
scenario_partner_summary,1,0,0,1650,0,544,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps partner_index=0 partner_name=Partner 1 owned_count=34 base_dps=4 tier_total_dps=544 next_cost=1650 dps_share_percent=8.0
scenario_partner_summary,2,0,0,2701,0,1400,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps partner_index=1 partner_name=Partner 2 owned_count=20 base_dps=35 tier_total_dps=1400 next_cost=2701 dps_share_percent=20.5
scenario_partner_summary,3,0,0,4952,0,2170,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps partner_index=2 partner_name=Partner 3 owned_count=7 base_dps=310 tier_total_dps=2170 next_cost=4952 dps_share_percent=31.7
scenario_partner_summary,4,0,0,20071,0,2726,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps partner_index=3 partner_name=Field Scout owned_count=1 base_dps=2726 tier_total_dps=2726 next_cost=20071 dps_share_percent=39.9
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps building_index=0 building_name=Training Camp owned_count=7
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps building_index=1 building_name=Market owned_count=6
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps building_index=2 building_name=Knight Hut owned_count=8
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps building_index=3 building_name=War Banner owned_count=7
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps building_index=4 building_name=Clock Tower owned_count=7
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps building_index=5 building_name=Boss Shrine owned_count=4
scenario_ability_summary,1,0,0,3600,134503,7911,17.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps ability_id=autoclick purchased=true rank=3 activations=1 total_active_time=17.0 estimated_damage_contributed=134503 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=188053 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_ability_summary,2,0,76458,6000,0,0,30.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps ability_id=gold_bonus purchased=true rank=2 activations=1 total_active_time=30.0 estimated_damage_contributed=0 estimated_gold_contributed=76458 current_ability_dps=0 cumulative_ability_damage=188053 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_ability_summary,3,0,0,10000,53550,4462,12.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps ability_id=focus_burst purchased=true rank=1 activations=1 total_active_time=12.0 estimated_damage_contributed=53550 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=188053 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=188053 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_skill_summary,0,0,0,15026,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=semi_active_3cps purchased_hero_skills=2 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1 purchased_partner_skills=1 partner_skill_ids=p0_s1 purchased_ability_skills=6 ability_skill_ids=autoclick_rank_1|autoclick_rank_2|gold_bonus_rank_1|autoclick_rank_3|focus_burst_rank_1|gold_bonus_rank_2 total_skill_spent=15026
scenario_summary,1,0,0,0,2,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps reached_level=1 sim_time=0 stopped_reason=no_damage wall_level=-1 hero_level=1 gold=0 click_damage=2 manual_dps=0 partner_dps=0 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none total_dps=0 first_prestige_time=not_reached first_prestige_reward=0 reached_level=1 wall_level=-1 sim_time=0 first_prestige_reward=0 manual_dps_share=0.0 partner_dps_share=0.0 ability_dps_share=0.0 strongest_partner_index=-1 strongest_partner_dps_share=0.0 highest_owned_partner_index=-1 total_partner_purchases=0
scenario_profile_comparison,1,0,0,0,2,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps label=Partner Curve: Balanced Idle stopped_reason=no_damage wall_level=-1 total_dps=0 manual_share=0.0 partner_share=0.0 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none reached_level=1 wall_level=-1 sim_time=0 first_prestige_reward=0 manual_dps_share=0.0 partner_dps_share=0.0 ability_dps_share=0.0 strongest_partner_index=-1 strongest_partner_dps_share=0.0 highest_owned_partner_index=-1 total_partner_purchases=0
scenario_partner_summary,0,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps no_partners_purchased
scenario_building_summary,0,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps no_buildings_purchased
scenario_ability_summary,1,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps ability_id=autoclick purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps ability_id=gold_bonus purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps ability_id=focus_burst purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_skill_summary,0,0,0,0,0,0,0.00,scenario_id=partner_curve_balanced_idle profile_id=idle_0cps purchased_hero_skills=0 hero_skill_ids=none purchased_partner_skills=0 partner_skill_ids=none purchased_ability_skills=0 ability_skill_ids=none total_skill_spent=0
scenario_summary,55,0,0,0,17954,232430,401.92,scenario_id=partner_curve_soft_idle profile_id=active_6cps reached_level=55 sim_time=402 stopped_reason=boss_wall wall_level=55 hero_level=108 gold=2382 click_damage=17954 manual_dps=107724 partner_dps=124706 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=12931650 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst total_dps=232430 first_prestige_time=not_reached first_prestige_reward=0 reached_level=55 wall_level=55 sim_time=402 first_prestige_reward=0 manual_dps_share=46.3 partner_dps_share=53.7 ability_dps_share=0.0 strongest_partner_index=3 strongest_partner_dps_share=34.8 highest_owned_partner_index=4 total_partner_purchases=115
scenario_profile_comparison,55,0,0,0,17954,232430,401.92,scenario_id=partner_curve_soft_idle profile_id=active_6cps label=Partner Curve: Soft Idle stopped_reason=boss_wall wall_level=55 total_dps=232430 manual_share=46.3 partner_share=53.7 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=12931650 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst active_abilities=autoclick|gold_bonus|focus_burst|rally reached_level=55 wall_level=55 sim_time=402 first_prestige_reward=0 manual_dps_share=46.3 partner_dps_share=53.7 ability_dps_share=0.0 strongest_partner_index=3 strongest_partner_dps_share=34.8 highest_owned_partner_index=4 total_partner_purchases=115
scenario_boss_wall,55,12775800,0,0,0,232430,54.97,scenario_id=partner_curve_soft_idle profile_id=active_6cps boss_level=55 boss_hp=12775800 boss_ttk=55.0 boss_time_limit=30 required_dps=425860 current_dps=232430 missing_dps=193429 missing_dps_percent=45.4 manual_dps=107724 partner_dps=124706 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=12931650 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst active_abilities=autoclick|gold_bonus|focus_burst|rally
scenario_partner_summary,1,0,0,5740,0,720,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps partner_index=0 partner_name=Partner 1 owned_count=45 base_dps=4 tier_total_dps=720 next_cost=5740 dps_share_percent=1.6
scenario_partner_summary,2,0,0,14489,0,4320,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps partner_index=1 partner_name=Partner 2 owned_count=36 base_dps=30 tier_total_dps=4320 next_cost=14489 dps_share_percent=9.9
scenario_partner_summary,3,0,0,78096,0,10800,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps partner_index=2 partner_name=Partner 3 owned_count=24 base_dps=225 tier_total_dps=10800 next_cost=78096 dps_share_percent=24.7
scenario_partner_summary,4,0,0,99873,0,15192,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps partner_index=3 partner_name=Field Scout owned_count=9 base_dps=1688 tier_total_dps=15192 next_cost=99873 dps_share_percent=34.8
scenario_partner_summary,5,0,0,94120,0,12656,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps partner_index=4 partner_name=Spear Guard owned_count=1 base_dps=12656 tier_total_dps=12656 next_cost=94120 dps_share_percent=29.0
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps building_index=0 building_name=Training Camp owned_count=18
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps building_index=1 building_name=Market owned_count=18
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps building_index=2 building_name=Knight Hut owned_count=21
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps building_index=3 building_name=War Banner owned_count=19
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps building_index=4 building_name=Clock Tower owned_count=19
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps building_index=5 building_name=Boss Shrine owned_count=15
scenario_ability_summary,1,0,0,7500,11299980,95884,117.85,scenario_id=partner_curve_soft_idle profile_id=active_6cps ability_id=autoclick purchased=true rank=4 activations=5 total_active_time=117.8 estimated_damage_contributed=11299980 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=12931650 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_ability_summary,2,0,397765,14400,0,0,106.80,scenario_id=partner_curve_soft_idle profile_id=active_6cps ability_id=gold_bonus purchased=true rank=3 activations=3 total_active_time=106.8 estimated_damage_contributed=0 estimated_gold_contributed=397765 current_ability_dps=0 cumulative_ability_damage=12931650 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_ability_summary,3,0,0,25000,1388407,33343,41.64,scenario_id=partner_curve_soft_idle profile_id=active_6cps ability_id=focus_burst purchased=true rank=2 activations=3 total_active_time=41.6 estimated_damage_contributed=1388407 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=12931650 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_ability_summary,4,0,0,30000,243262,9356,26.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps ability_id=rally purchased=true rank=1 activations=1 total_active_time=26.0 estimated_damage_contributed=243262 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=12931650 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=gold_bonus|focus_burst
scenario_skill_summary,0,0,0,81728,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_6cps purchased_hero_skills=3 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1|hero_gold_1 purchased_partner_skills=3 partner_skill_ids=p0_s1|p0_s2|p1_s1 purchased_ability_skills=10 ability_skill_ids=autoclick_rank_1|autoclick_rank_2|autoclick_rank_3|gold_bonus_rank_1|focus_burst_rank_1|gold_bonus_rank_2|rally_rank_1|autoclick_rank_4|focus_burst_rank_2|gold_bonus_rank_3 total_skill_spent=81728
scenario_summary,40,0,0,0,1664,14965,225.82,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities reached_level=40 sim_time=226 stopped_reason=boss_wall wall_level=40 hero_level=80 gold=189 click_damage=1664 manual_dps=9984 partner_dps=4981 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none total_dps=14965 first_prestige_time=not_reached first_prestige_reward=0 reached_level=40 wall_level=40 sim_time=226 first_prestige_reward=0 manual_dps_share=66.7 partner_dps_share=33.3 ability_dps_share=0.0 strongest_partner_index=1 strongest_partner_dps_share=40.5 highest_owned_partner_index=2 total_partner_purchases=52
scenario_profile_comparison,40,0,0,0,1664,14965,225.82,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities label=Partner Curve: Soft Idle stopped_reason=boss_wall wall_level=40 total_dps=14965 manual_share=66.7 partner_share=33.3 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none reached_level=40 wall_level=40 sim_time=226 first_prestige_reward=0 manual_dps_share=66.7 partner_dps_share=33.3 ability_dps_share=0.0 strongest_partner_index=1 strongest_partner_dps_share=40.5 highest_owned_partner_index=2 total_partner_purchases=52
scenario_boss_wall,40,708900,0,0,0,14965,47.37,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities boss_level=40 boss_hp=708900 boss_ttk=47.4 boss_time_limit=30 required_dps=23630 current_dps=14965 missing_dps=8664 missing_dps_percent=36.7 manual_dps=9984 partner_dps=4981 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none
scenario_partner_summary,1,0,0,1316,0,512,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities partner_index=0 partner_name=Partner 1 owned_count=32 base_dps=4 tier_total_dps=512 next_cost=1316 dps_share_percent=21.6
scenario_partner_summary,2,0,0,1502,0,960,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities partner_index=1 partner_name=Partner 2 owned_count=16 base_dps=30 tier_total_dps=960 next_cost=1502 dps_share_percent=40.5
scenario_partner_summary,3,0,0,2699,0,900,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities partner_index=2 partner_name=Partner 3 owned_count=4 base_dps=225 tier_total_dps=900 next_cost=2699 dps_share_percent=37.9
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities building_index=0 building_name=Training Camp owned_count=5
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities building_index=1 building_name=Market owned_count=6
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities building_index=2 building_name=Knight Hut owned_count=7
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities building_index=3 building_name=War Banner owned_count=6
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities building_index=4 building_name=Clock Tower owned_count=6
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities building_index=5 building_name=Boss Shrine owned_count=5
scenario_ability_summary,1,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities ability_id=autoclick purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,2,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities ability_id=gold_bonus purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,3,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities ability_id=focus_burst purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_skill_summary,0,0,0,1926,0,0,0.00,scenario_id=partner_curve_soft_idle profile_id=active_no_abilities purchased_hero_skills=2 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1 purchased_partner_skills=1 partner_skill_ids=p0_s1 purchased_ability_skills=0 ability_skill_ids=none total_skill_spent=1926
scenario_summary,40,0,0,0,1664,22433,124.83,scenario_id=partner_curve_soft_idle profile_id=semi_active_3cps reached_level=40 sim_time=125 stopped_reason=boss_wall wall_level=40 hero_level=80 gold=82 click_damage=1664 manual_dps=4992 partner_dps=17441 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=188908 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none total_dps=22433 first_prestige_time=not_reached first_prestige_reward=0 reached_level=40 wall_level=40 sim_time=125 first_prestige_reward=0 manual_dps_share=22.3 partner_dps_share=77.7 ability_dps_share=0.0 strongest_partner_index=3 strongest_partner_dps_share=61.6 highest_owned_partner_index=3 total_partner_purchases=57
